date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
9/25/2019,783948,156,170194206,1090988.5,1.47685682,1.51275E+11,1.0243E+11,1.18906E+13,0.000120558,1.015596608,0.00005232,0.440751928,41.51101114,349695.3019,1950,3.963535,16427107.41,1950,16427107.41,50.80591313,59.40315356,1,8424.157646,28.09397096,-16.59544478,17957254.82,344325,,353448.1267,2977502739,1.08095173,9106.107782,0.01020426,85.9622949,794630.32,6694091086,0.04466624,0.034381282,0.034636131
9/24/2019,840208,157,183129115,1166427.484,1.50672309,1.54661E+11,1.02647E+11,1.18906E+13,0.000111059,0.956626998,0.00004783,0.411991896,39.39312435,339319.4226,1962.5,3.98945,16904329.83,1962.5,16904329.83,41.69088816,60.37255617,1,8613.671249,28.5020945,-15.11188268,17955304.82,354704,,430676.9564,3709709716,1.23636501,10649.64174,0.01,86.13671249,984785.7525,8482620722,0.044626745,0.034245268,0.034543421
9/23/2019,735518,114,143932751,1262567.991,1.75260793,1.80377E+11,1.02919E+11,1.18906E+13,0.000110636,1.111559954,0.00004508,0.452919367,32.21229382,323637.3501,1425,2.897005,14316994.2,1425,14316994.2,100.9770939,69.96260883,1,10047.01347,49.83296336,-3.525308385,17953342.32,291156,,177796.1875,1786320692,0.62913446,6320.922397,0.00942308,94.67381173,442482.8503,4445631159,0.043056075,0.020208604,0.028263842
9/22/2019,606415,166,142645000,859307.2289,1.74214663,1.79275E+11,1.02905E+11,1.18906E+13,6.61587E-05,0.660688,0.00001512,0.15099446,21.19514176,211663.2931,2075,4.219035,20721792.67,2075,20721792.67,137.9246178,69.19116983,1,9986.406108,48.1411425,-1.317314005,17951917.32,320368,,130157.4557,1299805210,0.53132408,5306.018038,0.00500524,49.98435931,371686.1637,3711808976,0.043056534,0.02089895,0.028272349
9/21/2019,625288,166,142997452,861430.4337,1.77411867,1.82552E+11,1.02897E+11,1.18906E+13,6.92204E-05,0.703979967,0.00002857,0.290560475,22.68372754,230696.3472,2075,4.2194,21103009.62,2075,21103009.62,94.13464828,70.01066098,1,10170.12512,56.49699916,0.725919825,17949842.32,327703,,190682.6301,1939266206,0.83591641,8501.374476,0.0090009,91.54027916,558362.0695,5678612107,0.043049654,0.020630691,0.028769225
9/20/2019,742828,151,159887466,1058857.391,1.79154595,1.84295E+11,1.02869E+11,1.18906E+13,9.37535E-05,0.962697756,0.000041,0.421004098,32.48868188,333606.5415,1887.5,3.838705,19381591.09,1887.5,19381591.09,66.56427311,70.6939313,1,10268.39263,60.84696171,-4.669774645,17947767.32,346533,,269630.6364,2768673240,0.8473332,8700.749985,0.0089975,92.38986268,643539.3947,6608115177,0.043039516,0.023750626,0.028936056
9/19/2019,733322,148,163969687,1107903.291,1.77387929,1.82354E+11,1.02799E+11,1.18906E+13,0.000105485,1.07186702,0.00004146,0.42128828,36.65973971,372511.3048,1850,3.762785,18798439.9,1850,18798439.9,80.05039175,69.97683022,1,10161.31887,60.2643767,-6.64525044,17945879.82,347535,,224182.2861,2277987693,0.75881364,7710.547356,0.00977675,99.34467423,560896.8298,5699451539,0.043039883,0.023691107,0.029076088
9/18/2019,855706,174,185339884,1065171.747,1.7800876,1.8295E+11,1.02776E+11,1.18906E+13,9.40433E-05,0.958828962,0.00003807,0.388146918,33.88577734,345486.2103,2175,4.424165,22175454.32,2175,22175454.32,70.1555675,70.0097452,1,10195.61118,62.90575417,-1.313471333,17944029.82,360321,,255774.851,2607780930,0.80552321,8212.801447,0.009957,101.5177005,620302.8118,6324366284,0.043035807,0.02568993,0.029366007
9/17/2019,777701,148,169484877,1145168.088,1.79308726,1.84044E+11,1.02641E+11,1.18906E+13,0.000100639,1.032333032,0.00004642,0.476168133,34.65289284,355463.2329,1850,3.763515,18976972.11,1850,18976972.11,76.01181972,70.47988651,1,10257.82276,57.87569396,0.496389024,17941854.82,344330,,236040.3275,2421259844,0.7723451,7922.579147,0.00993778,101.9399859,574340.5325,5891483387,0.043050452,0.025766442,0.02940851
9/16/2019,779631,163,174160648,1068470.233,1.80239477,1.84893E+11,1.02582E+11,1.18906E+13,8.45676E-05,0.871567564,0.0000302,0.311246324,29.55001769,304547.496,2037.5,4.145305,20998820.7,2037.5,20998820.7,75.1290088,70.74152529,1,10306.16967,57.96915947,-0.647355167,17940004.82,349425,752131,238789.3187,2461003233,0.71444829,7363.225295,0.00875855,90.26710234,537358.704,5538109976,0.043044791,0.025925255,0.032083693
9/15/2019,554317,147,125843097,856075.4898,1.81280126,1.85899E+11,1.02548E+11,1.18906E+13,6.6533E-05,0.689511485,0.00002022,0.209549018,17.94707387,185993.6547,1837.5,3.73906,19042844.7,1837.5,19042844.7,140.1785284,71.12955811,1,10363.4529,59.56795711,0.517619614,17937967.32,269747,566718,127965.1565,1326160872,0.58765315,6090.115739,0.00716356,74.23921663,333033.6155,3451378187,0.043037295,0.025930032,0.032176998
9/14/2019,652357,155,139057548,897145.471,1.81022437,1.85555E+11,1.02504E+11,1.18906E+13,6.98522E-05,0.722644726,0.00002725,0.281910481,21.36946606,221074.3652,1937.5,3.94273,20044093.82,1937.5,20044093.82,129.4628142,70.62292058,1,10345.33875,59.38189029,3.201785729,17936129.82,305924,662230,138542.7154,1433271321,0.74241516,7680.536321,0.0080912,83.70620487,491649.5914,5086281567,0.043037927,0.026426934,0.037188859
9/13/2019,759154,150,161678535,1077856.9,1.82107848,1.86576E+11,1.02453E+11,1.09957E+13,8.94332E-05,0.930405375,0.0000336,0.349552895,27.2416988,283405.1988,1875,3.816075,19506299.95,1875,19506299.95,100.5552473,70.84318603,1,10403.35997,64.4140685,-4.266977556,17934192.32,304604,689165,178351.6306,1855456214,0.67179763,6988.952572,0.00860569,89.52809087,462979.4161,4816541524,0.043038071,0.030346595,0.038022303
9/12/2019,757805,158,156890085,992975.2215,1.77686294,1.81872E+11,1.02356E+11,1.0772E+13,8.66426E-05,0.878741993,0.00003539,0.35893062,29.37365806,297911.9891,1975,4.02011,20030742.42,1975,20030742.42,76.50600752,69.14043094,1,10142.14806,61.53969574,-10.91419709,17932317.32,339021,751767,234390.9701,2377227923,0.76082178,7716.36714,0.00956383,96.99777988,571960.7083,5800910188,0.043030477,0.030985835,0.039943192
9/11/2019,783950,184,173084667,940677.538,1.76767034,1.80845E+11,1.02307E+11,1.0772E+13,0.000103232,1.041194285,0.00004462,0.450035175,34.61414561,349116.6085,2300,4.681855,23197689.43,2300,23197689.43,82.46296972,68.46274252,1,10085.95192,60.5458006,-11.40780829,17930342.32,335304,727159,217435.0788,2193039752,0.74320634,7495.943415,0.00983949,99.2406231,540429.1814,5450742742,0.043033733,0.030973945,0.040236132
9/10/2019,807975,182,174286497,957618.1154,1.81606858,1.85241E+11,1.02001E+11,1.0772E+13,0.000110465,1.141379062,0.00004746,0.490378762,37.43813532,386828.202,2275,4.63185,23506356.61,2275,23506356.61,67.12464824,70.1229049,1,10332.46444,64.06955867,-10.38777553,17928042.32,338913,739344,267085.829,2759654831,0.89509048,9248.490557,0.0094369,97.5064337,661779.7753,6837815997,0.042978561,0.031050844,0.040596151
9/9/2019,769573,146,160172084,1097069.068,1.82977025,1.86558E+11,1.01957E+11,1.0772E+13,0.000103861,1.080911245,0.0000393,0.40900554,32.88557616,342248.9274,1825,3.716065,18993259.82,1825,18993259.82,75.2493512,70.71064897,1,10407.26566,66.46074392,-7.930699512,17925767.32,316630,700956,238218.2309,2479200414,0.72974128,7594.611362,0.00866557,90.18488906,511516.5305,5323488421,0.042971526,0.032111812,0.041528974
9/8/2019,567664,177,125221877,707468.2316,1.84634369,1.88103E+11,1.01879E+11,1.0772E+13,7.51436E-05,0.788595044,0.00002847,0.298778613,21.6787786,227508.093,2212.5,4.50556,23219096.66,2212.5,23219096.66,120.0692787,71.38009001,1,10494.50696,69.6225828,-11.50105333,17923942.32,288498,598332,149280.0033,1566620034,0.64746628,6794.839385,0.00747312,78.42670989,387399.7923,4065569818,0.042959846,0.032106187,0.04177906
9/7/2019,617013,150,138550521,923670.14,1.81863191,1.85147E+11,1.01805E+11,1.0772E+13,8.55269E-05,0.883565282,0.00003363,0.347426476,26.77418786,276600.1115,1875,3.81863,19370343.25,1875,19370343.25,107.261372,70.1472542,1,10330.84973,61.19438104,-13.46417567,17921729.82,313050,652461,167084.6596,1726126511,0.71062608,7341.371248,0.0082109,84.82557406,463655.8036,4789958434,0.042976476,0.031886307,0.041823248
9/6/2019,775304,158,170726827,1080549.538,1.86305882,1.89595E+11,1.01766E+11,1.0772E+13,0.00010231,1.082456351,0.00004294,0.454313131,36.97465158,391198.6429,1975,4.022665,20895864.78,1975,20895864.78,51.14130452,72.01774149,1,10580.1847,62.92465962,-11.5906839,17919854.82,361399,795763,350398.8604,3707284661,0.97307043,10295.26488,0.00848567,89.7799559,774333.4408,8192590822,0.042923877,0.033011931,0.042848626
9/5/2019,744004,165,169037556,1024470.036,1.87871916,1.89522E+11,1.00878E+11,1.0772E+13,0.000103946,1.09945822,0.00004608,0.487399269,36.83823511,389646.8939,2062.5,4.201515,21815559.74,2062.5,21815559.74,72.43924611,72.74476402,1,10577.24108,55.26432702,-7.408028537,17917879.82,354399,744911,247350.4458,2616285298,0.88296765,9339.361703,0.0094251,99.69155494,657732.3162,6956993277,0.042932671,0.033427443,0.042952973
9/4/2019,750620,136,160782962,1182227.662,1.88804882,1.90244E+11,1.00762E+11,1.0772E+13,0.000115748,1.229102331,0.00005198,0.551964263,37.57757625,399028.0717,1700,3.463485,18051928.56,1700,18051928.56,73.16940756,73.22491788,1,10618.78151,44.3118409,-9.934181966,17915817.32,324650,706833,244853.9344,2600050431,0.7795983,8278.38401,0.00923978,98.11520498,551045.8075,5851435029,0.042933201,0.036067719,0.043027324
9/3/2019,799532,164,178436804,1088029.293,1.84746055,1.85901E+11,1.00625E+11,1.0772E+13,0.000104538,1.084826412,0.00003876,0.402225636,38.78318742,402466.2595,2050,4.176695,21273543.69,2050,21273543.69,72.48141081,71.69471804,1,10377.33838,42.90820877,-5.544714417,17914117.32,370996,796372,247154.6445,2564807379,0.72575553,7531.410719,0.00876563,90.96390866,577971.3846,5997804635,0.042914771,0.035931213,0.042960155
9/2/2019,728155,149,157795424,1059029.691,1.74051248,1.74874E+11,1.00473E+11,1.0772E+13,8.73317E-05,0.852613401,0.00003211,0.313487893,28.99943648,283119.6585,1862.5,3.79527,18183469.34,1862.5,18183469.34,82.7742793,67.25231745,1,9762.936557,33.97110575,-9.689586066,17912067.32,332061,711844,216396.5361,2112665653,0.77010902,7518.525504,0.00903148,88.17376625,548197.4866,5352017282,0.042712787,0.034377804,0.042995548
9/1/2019,574358,143,128644687,899613.1958,1.71242146,1.72028E+11,1.00459E+11,1.07061E+13,7.09075E-05,0.681068289,0.00002409,0.231385039,20.2899689,194885.6476,1787.5,3.6427,17168981.22,1787.5,17168981.22,121.5911029,65.62709162,1,9605.024461,33.46079742,-8.781546293,17910204.82,286147,602605,147298.646,1414807098,0.70095434,6732.683582,0.00720384,69.19305942,422398.5919,4057148808,0.042773503,0.034310816,0.045134045
8/31/2019,596235,166,142494056,858397.9277,1.70809889,1.71521E+11,1.00416E+11,1.01835E+13,7.05614E-05,0.675814004,0.0000277,0.265301703,23.62302465,226253.7429,2075,4.229255,19873683.56,2075,19873683.56,128.2534845,65.14516563,1,9577.678823,36.31592599,-7.909652953,17908417.32,334787,663128,139632.9885,1337359917,0.59213487,5671.277605,0.007487,71.70808135,392661.2146,3760782999,0.042823392,0.034926407,0.045206555
8/30/2019,734849,160,162471015,1015443.844,1.69094905,1.69794E+11,1.00413E+11,1.01835E+13,9.8117E-05,0.930375766,0.00004339,0.411437506,34.72614932,329284.1732,2000,4.076685,18964623.47,2000,18964623.47,77.29487263,64.45558251,1,9482.311735,36.045846,-5.733095274,17906342.32,353926,752758,231662.7444,2196698360,0.84479559,8010.615137,0.00873637,82.84098377,635926.6384,6030054626,0.042831691,0.036026935,0.045283871
8/29/2019,735396,165,163627621,991682.5515,1.73347448,1.74116E+11,1.00443E+11,1.01835E+13,9.74917E-05,0.948086803,0.00003794,0.368958911,33.77763975,328480.7903,2062.5,4.2048,20057399.95,2062.5,20057399.95,65.43778052,66.20597141,1,9724.799978,38.21391494,1.415050858,17904342.32,346467,737906,273608.6429,2660789324,0.94880672,9226.95557,0.00994107,96.67491732,700130.1687,6808625849,0.042773332,0.035752236,0.046815516
8/28/2019,705437,151,156199267,1034432.232,1.81164046,1.82034E+11,1.0048E+11,1.01835E+13,9.91083E-05,1.007755334,0.00003919,0.398492603,33.68642163,342530.9991,1887.5,3.848195,19192518.22,1887.5,19192518.22,91.53842255,69.08839678,1,10168.22157,43.32853042,6.987074412,17902279.82,339895,705498,195571.2074,1988611370,0.68961419,7012.149883,0.00887718,90.26513317,486521.4292,4947057692,0.04261025,0.034723045,0.046678175
8/27/2019,726784,135,156122613,1156463.8,1.84722935,1.85495E+11,1.00418E+11,1.01835E+13,0.000104467,1.082549324,0.00004691,0.486111605,33.91975743,351498.3529,1687.5,3.440855,17486960.86,1687.5,17486960.86,87.95355775,70.27616944,1,10362.64347,51.49339603,8.739487292,17900392.32,324695,702383,203520.9579,2109015126,0.79404339,8228.388552,0.00954674,98.92946294,557722.5764,5779480215,0.042574412,0.034510216,0.048727473
8/26/2019,759470,137,162147364,1183557.401,1.80261842,1.80783E+11,1.00289E+11,1.01835E+13,0.000105352,1.064096018,0.0000438,0.442395627,33.76225794,341010.8508,1712.5,3.49232,17296860.98,1712.5,17296860.98,76.24964663,68.01561316,1,10100.35678,50.95187242,6.919735571,17898704.82,320470,726100,234738.2003,2370939572,0.75613939,7637.277613,0.008703,87.90340504,549032.8082,5545427246,0.04254924,0.03512511,0.052078393
8/25/2019,513916,155,123964873,799773.3742,1.81172377,1.81602E+11,1.00237E+11,1.01835E+13,7.42669E-05,0.753592511,0.00002286,0.231962412,21.4151521,217301.4148,1937.5,3.95149,19659981.36,1937.5,19659981.36,150.0799986,68.32146087,1,10147.08715,50.38710221,3.1554329,17896992.32,288354,562074,119249.6834,1210036931,0.53865434,5465.772534,0.00742799,75.37246192,302763.5978,3072168614,0.04255241,0.035134372,0.053550117
8/24/2019,700721,160,155475842,971724.0125,1.85970837,1.86362E+11,1.0021E+11,1.01835E+13,9.83683E-05,1.024421337,0.00004543,0.47311457,29.77666527,310098.4851,2000,4.07924,20828288.35,2000,20828288.35,123.5695765,69.8028031,1,10414.14417,55.45306303,5.223276045,17895054.82,302706,634546,144817.643,1508151813,0.51889994,5403.898786,0.007416,77.23129318,329265.8837,3429022384,0.042497168,0.034805103,0.054126584
8/23/2019,791057,153,167457661,1094494.516,1.80811021,1.81073E+11,1.00145E+11,1.01835E+13,0.000120755,1.222010314,0.00005773,0.58421112,41.25596635,417498.6019,1912.5,3.901485,19353954.03,1912.5,19353954.03,68.11900995,67.77127105,1,10119.71452,55.27385198,3.338446659,17893054.82,341649,753552,262673.4422,2658180248,0.70427716,7127.083806,0.00870917,88.13431415,530709.4621,5370628253,0.043062419,0.034475971,0.054052813
8/22/2019,808723,141,173695372,1231882.071,1.80993233,1.80644E+11,99806950549,1.01835E+13,0.000165881,1.674868814,0.00008122,0.820064551,53.33079656,538471.9986,1762.5,3.595615,17795663.27,1762.5,17795663.27,104.2293622,67.94102559,1,10096.83022,58.59244425,2.332922605,17891142.32,321501,811792,171651.6531,1733137599,0.4752939,4798.961815,0.01204701,121.6366147,385839.7839,3895758792,0.04314157,0.035465048,0.054070696
8/21/2019,784357,136,163052271,1198913.757,1.92961049,1.92694E+11,99861360978,1.01835E+13,0.000170122,1.832453272,0.00008095,0.871944213,52.75660419,568262.0843,1700,3.468595,18311367.04,1700,18311367.04,89.98526212,72.18964956,1,10771.39238,66.37090048,4.388513645,17889379.82,310110,855954,198803.4418,2141389878,0.5727394,6169.200809,0.00601994,64.84313584,490238.5808,5280552113,0.042827267,0.033718761,0.053938701
8/20/2019,743636,153,164279622,1073723.02,1.95179655,1.94701E+11,99754645347,1.01835E+13,0.000141281,1.53778624,0.00006685,0.7276375,46.60562052,507284.9248,1912.5,3.90258,20816854.44,1912.5,20816854.44,91.20603898,72.89780029,1,10884.62977,73.54817681,2.784999602,17887679.82,329880,772532,196123.8535,2134735535,0.62075605,6756.699784,0.00544136,59.22718907,479553.9105,5219766772,0.04282644,0.033997677,0.054356389
8/19/2019,711022,163,155056937,951269.5521,1.8560609,1.84783E+11,99556758130,1.01835E+13,0.000126843,1.310453571,0.00006528,0.674427915,42.34524189,437481.82,2037.5,4.15808,21050044.08,2037.5,21050044.08,85.30257661,69.20259558,1,10331.30998,59.2156612,-4.891427441,17885767.32,333840,712515,209674.4088,2166211312,0.66854082,6906.902443,0.00847492,87.55702554,476345.364,4921271611,0.042685256,0.033082744,0.05406673
8/18/2019,526730,126,118451452,940090.8889,1.83368625,1.82542E+11,99549207010,1.00247E+13,0.000105371,1.075539011,0.00005767,0.588646661,28.71825577,293131.7041,1575,3.214555,16076270.01,1575,16076270.01,96.08564101,68.31483513,1,10207.15556,59.5581248,-3.086222092,17883729.82,272544,557481,186122.8133,1899784509,0.75033793,7658.815975,0.00692038,70.63739521,418299.1385,4269644378,0.042682633,0.033078459,0.054141148
8/17/2019,565674,128,126586232,988954.9375,1.86357081,1.85497E+11,99538663538,9.98535E+12,0.000120555,1.25056094,0.00007228,0.749783707,34.80798761,361074.4603,1600,3.265655,16597315.04,1600,16597315.04,67.63243117,69.32354911,1,10373.3219,58.08785451,-2.870523639,17882154.82,288730,609418,264402.0703,2742727787,0.93090467,9656.573803,0.00761619,79.00519054,567310.0622,5884889893,0.042882062,0.037666513,0.054268938
8/16/2019,706459,147,155800903,1059870.088,1.85208174,1.8435E+11,99536673600,9.98535E+12,0.000159121,1.640548824,0.00008838,0.911205389,52.42472517,540503.4182,1837.5,3.751105,18944782.79,1837.5,18944782.79,77.71423009,69.1802903,1,10310.08587,63.91378913,6.56548967,17880554.82,329465,731268,230080.8334,2372153149,0.70497506,7268.353405,0.00803617,82.85360276,515525.7039,5315114275,0.042883493,0.03782066,0.054435959
8/15/2019,701215,157,163954548,1044296.484,1.80157356,1.79223E+11,99481393880,9.98535E+12,0.000151923,1.522935306,0.00008908,0.892971734,52.79450937,529232.2023,1962.5,4.006605,19672844.95,1962.5,19672844.95,73.04281978,67.51618371,1,10024.37959,59.87982438,5.841310301,17878717.32,347508,748088,244770.3604,2453671005,1.03350144,10360.21074,0.01001,100.3440397,773150.0242,7750349324,0.042851105,0.045906113,0.054374792
8/14/2019,750768,152,172532879,1135084.73,1.95062574,1.94268E+11,99592489496,9.98535E+12,0.000160586,1.745093134,0.0001,1.086705476,57.83331871,628477.8413,1900,3.87922,20647404.04,1900,20647404.04,65.70883534,73.09563909,1,10867.05476,75.81136189,-0.542956719,17876754.82,360140,751765,272060.1382,2956492419,0.79214501,8608.2832,0.00852541,92.64609731,595506.8924,6471406009,0.042360153,0.044885542,0.05330758
8/13/2019,873566,157,186544783,1188183.331,2.04721705,2.035E+11,99403134925,9.98535E+12,0.000200057,2.277592873,0.00013151,1.497201403,74.46917116,847808.8934,1962.5,4.007335,22342466.38,1962.5,22342466.38,70.82631205,73.10871307,1,11384.69625,73.48121709,5.679030099,17874854.82,372239,779289,252375.9081,2873223054,0.74171426,8444.191552,0.00801849,91.28807301,578009.7651,6580465603,0.042182578,0.047725109,0.053296651
8/12/2019,660039,133,141823061,1066338.805,2.07812235,2.06078E+11,99165450022,9.98535E+12,0.00017496,2.017326753,0.0001,1.153019524,53.06476795,611847.1349,1662.5,3.39523,19168949.59,1662.5,19168949.59,87.62109519,76.45390593,1,11530.19524,80.33600181,0.333653316,17872892.32,303296,638904,203979.3304,2351921505,0.80118916,9237.867441,0.00757862,87.38296827,511882.9608,5902110479,0.042164574,0.048243484,0.053247237
8/11/2019,550565,153,121556663,794487.9935,2.04012139,2.02012E+11,99019385669,9.98535E+12,0.00011124,1.257425527,0.00003235,0.365675684,30.44368288,344127.1886,1912.5,3.90623,21618384.7,1912.5,21618384.7,140.5025353,77.23651452,1,11303.73056,82.67616593,-2.396687676,17871229.82,273676,577268,127195.0701,1437778801,0.61508998,6952.811405,0.0061397,69.40151453,355071.7643,4013635554,0.042156083,0.048826707,0.053293553
8/10/2019,596821,151,134017360,887532.1854,2.1415838,2.119E+11,98945677452,9.98535E+12,0.000128334,1.521823949,0.00006703,0.794864604,37.98790924,450473.5854,1887.5,3.855495,22382618.82,1887.5,22382618.82,117.6867396,75.36000751,1,11858.3411,84.24052663,0.080148664,17869317.32,296009,608823,151837.9844,1800546611,0.73861217,8758.715051,0.00716494,84.96430247,449684.0786,5332507191,0.041988258,0.049705994,0.052862065
8/9/2019,749568,147,169634004,1153972.816,2.15790083,2.13306E+11,98848642985,9.98535E+12,0.000191616,2.287554286,0.000111,1.325144042,65.27047063,779214.1915,1837.5,3.75366,21936506.1,1837.5,21936506.1,85.01368249,79.08291557,1,11938.23461,80.99616642,-2.052087943,17867429.82,340632,743204,210171.2254,2509073397,0.75203778,8978.003454,0.00757275,90.40526615,558917.4832,6672488042,0.041976527,0.050169606,0.053074896
8/8/2019,815367,142,175531594,1236137.986,2.1666591,2.13802E+11,98678389220,9.98535E+12,0.000204576,2.448217192,0.00011943,1.42925148,69.0523852,826368.7828,1775,3.626275,21241910.55,1775,21241910.55,81.37556978,79.67725951,1,11967.27355,90.49586717,-5.094741413,17865592.32,337539,727263,219544.9122,2627354020,0.74635198,8931.798307,0.00825561,98.79714317,542794.1834,6495766473,0.041972232,0.050338282,0.053403207
8/7/2019,819832,153,174919789,1143266.595,2.07600283,2.04067E+11,98298162693,9.98535E+12,0.000197944,2.261212742,0.00013301,1.519439336,73.42653669,838787.8217,1912.5,3.90769,21847438.02,1912.5,21847438.02,74.6650716,80.0207494,1,11423.497,78.03566222,-2.860065864,17863817.32,370946,772807,239252.6645,2733102095,0.85122265,9723.93939,0.00919025,104.9847933,657830.8253,7514728460,0.042156969,0.051404275,0.053192448
8/6/2019,850550,161,183322304,1138647.851,2.14693268,2.10592E+11,98089840984,9.98535E+12,0.000124291,1.4653922,0.00005722,0.67462517,46.11675595,543717.6566,2012.5,4.112455,23727423.17,2012.5,23727423.17,63.20381946,76.53264961,1,11790.02394,64.84812465,-0.285318421,17861904.82,371039,801041,282607.997,3331955050,0.96271744,11350.46166,0.0085,100.2152035,771176.1407,9092185159,0.042064762,0.051201401,0.053060982
8/5/2019,807955,143,170688388,1193625.091,2.01174086,1.96218E+11,97536353121,9.9242E+12,0.000125396,1.377661552,0.00005658,0.621616675,42.54627716,467435.0539,1787.5,3.65292,19638384.71,1787.5,19638384.71,56.00470252,79.39965312,1,10986.50893,67.7088181,5.190815726,17859892.32,339296,753424,318899.8695,3503596263,0.96195522,10568.52961,0.00893714,98.18796841,724760.15,7962583859,0.041831725,0.049649131,0.052410749
8/4/2019,583300,167,138279795,828022.7246,1.98665641,1.93054E+11,97175154152,9.01379E+12,6.59979E-05,0.713464808,0.00001432,0.154805238,19.71626979,213141.1902,2087.5,4.266485,22566755.23,2087.5,22566755.23,148.7547367,74.6168752,1,10810.42167,56.86513081,-0.108108201,17858104.82,298741,601500,120050.6634,1297798292,0.61142016,6609.709746,0.00660825,71.43796899,367769.2239,3975740387,0.041825695,0.04963573,0.052422669
8/3/2019,612854,173,144369439,834505.4277,1.93702702,1.88018E+11,97065453516,9.01379E+12,8.23684E-05,0.867314077,0.00002337,0.246078959,26.51199904,279163.2493,2162.5,4.420515,22770464.26,2162.5,22770464.26,131.1904461,73.30661015,1,10529.69445,45.82658239,-3.279845842,17856017.32,321871,647834,136107.6043,1433171486,0.55223463,5814.861921,0.00757829,79.79707819,357756.3665,3767065228,0.041802132,0.050770521,0.053163031
8/2/2019,775949,169,174875787,1034767.97,1.914697,1.85686E+11,96979089418,9.01379E+12,0.00012751,1.326141959,0.00006031,0.627242516,44.85070974,466461.1511,2112.5,4.31868,21970648.57,2112.5,21970648.57,77.63757455,71.504671,1,10400.30701,39.59855423,-11.90033029,17853854.82,351743,776755,229964.0983,2391697224,0.74890255,7788.816444,0.00783529,81.48942155,581713.8028,6050002143,0.041827422,0.054461116,0.053950204
8/1/2019,752575,142,162864653,1146934.176,1.85422541,1.79571E+11,96844076705,9.01379E+12,0.000137725,1.385379609,0.0000672,0.67596507,45.98827683,462596.2615,1775,3.629195,17854732.13,1775,17854732.13,91.20643354,70.99691915,1,10059.00402,36.85771505,-3.397487193,17851742.32,333913,716569,195728.9813,1968838609,0.77725546,7818.415796,0.0096,96.56643858,556957.1692,5602434404,0.04177758,0.054202225,0.053860737
7/31/2019,786236,171,174078472,1018002.76,1.7695818,1.71165E+11,96726405212,9.01379E+12,0.00014717,1.411225649,0.00007269,0.697032348,53.74546567,515371.1396,2137.5,4.370875,20496720.93,2137.5,20496720.93,84.59078304,68.74396657,1,9589.109206,30.13401279,-4.830362936,17849967.32,365194,775014,211015.5112,2023450781,0.68250132,6544.579691,0.00957918,91.85580312,528948.0766,5072140871,0.041660779,0.053543106,0.053534384
7/30/2019,737831,142,164752313,1160227.556,1.75415689,1.69629E+11,96700934696,9.01379E+12,0.000187159,1.778788174,0.00009682,0.920192666,60.87568653,578572.1989,1775,3.629925,16869882.08,1775,16869882.08,76.21652925,65.69124757,1,9504.158916,17.31861485,-11.56093163,17847829.82,325262,712874,234172.6919,2225614478,0.80092127,7612.083029,0.00956966,90.95156941,570955.9469,5426456053,0.041672868,0.056074884,0.053686153
7/29/2019,738306,168,163242883,971683.8274,1.75951559,1.70069E+11,96656792284,9.01379E+12,0.00011967,1.140433413,0.0000498,0.474583482,40.28511753,383908.6615,2100,4.294955,20012556.46,2100,20012556.46,26.82669335,65.28849906,1,9529.788792,15.45237689,-20.4296786,17846054.82,336634,717489,665234.9804,6339548860,1.72036402,16394.70576,0.009404,89.6181338,1234342.264,11763021072,0.041671096,0.05627201,0.054035102
7/28/2019,521206,175,121904078,696594.7314,1.77612795,1.68566E+11,94906444912,9.01379E+12,9.65881E-05,0.91243596,0.00003528,0.33327859,26.0906632,246469.9389,2187.5,4.474535,20664595.11,2187.5,20664595.11,152.6032051,66.74472901,1,9446.672052,16.30831745,-22.88696853,17843954.82,270123,544862,116930.4066,1104603204,0.62293795,5884.690522,0.00717298,67.7607897,339415.2169,3206344243,0.041690198,0.060019723,0.054038899
7/27/2019,587410,152,130978255,861699.0461,1.84909589,1.75504E+11,94913442001,9.01379E+12,0.000115796,1.139053718,0.00005951,0.585381826,33.01944888,324802.3067,1900,3.886885,18689723.9,1900,18689723.9,106.8804213,66.05864279,1,9836.696788,15.54801475,-14.96990146,17841767.32,285151,613685,166932.0452,1642059913,0.72903182,7171.264962,0.008028,78.96900182,447395.8916,4400897730,0.041630122,0.065070327,0.053786546
